id,property_id,year,month,occupancy,adr,revenue,country,country_code,adm_1_id,adm_2_id,adm_3_id,bathrooms,bedrooms,revpar,fetched_revenue,property_grade
4388144,abnb_48840423,2024,1,1.0,58.9416525,21513.7031625,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,58.9416525,471.53322,A
4865354,abnb_22446686,2024,1,1.0,1717.19775,626777.17875,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,4,1717.19775,6868.791,A
3493766,abnb_34694949,2024,1,1.0,607.205236,221629.91114,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,607.205236,18216.15708,A
1664112,abnb_882979535689911390,2024,1,1.0,49.061394,17907.40881,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,0,49.061394,490.61394,A
1174944,abnb_46034056,2024,1,0.142857143,79.250720625,4132.359008150216,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,11.321531529178674,634.005765,A
3730990,vrbo_11005060ha,2024,1,1.0,4674.0493719,1706028.0207435,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,11,8,4674.0493719,233702.468595,A
2538145,abnb_874328478307291188,2024,1,0.185185185,66.7710405,4513.227732986772,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,12.365007487634992,667.710405,A
1204505,abnb_797119085605449617,2024,1,1.0,1085.608965,396247.272225,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,2,1085.608965,4342.43586,A
3730998,vrbo_11003908ha,2024,1,1.0,1593.661577143,581686.475657195,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,8,6,1593.661577143,78089.41728,A
5417624,abnb_8003447,2024,1,0.125,210.704805,9613.406728125,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,3,26.338100625,421.40961,A
4849209,abnb_578183400954206118,2024,1,0.230769231,1203.894855,101404.98981102038,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,9,8,277.8218898932065,3611.684565,A
3731008,vrbo_11002433ha,2024,1,1.0,3387.453109286,1236420.38488939,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,7,6,3387.453109286,165985.202355,A
1204896,abnb_729570367377010310,2024,1,0.34,198.269661176,24605.2649519416,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,67.41168479984,3370.58424,A
3731341,vrbo_8962348ha,2024,1,0.6,998.172073333,218599.684059927,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,3,4,598.9032439998,17967.09732,A
1851861,abnb_35419217,2024,1,0.692307692,51.670635,13056.771992273912,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,2,35.77197806102442,465.035715,A
4269327,vrbo_11096018ha,2024,1,1.0,255.4175727,93227.4140355,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,255.4175727,12770.878635,A
4269269,vrbo_11218672ha,2024,1,0.148148148,1038.2084775,56140.162060526505,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,5,6,153.80866317952467,4152.83391,A
3731033,vrbo_10993660ha,2024,1,1.0,1471.2374515,537001.6697975,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,5,5,1471.2374515,88274.24709,A
2382268,abnb_891952400807084424,2024,1,1.0,178.21728,65049.3072,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,178.21728,178.21728,A
5215533,abnb_846860327938121964,2024,1,1.0,936.4605,341808.0825,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,5,5,936.4605,5618.763,A
4715940,abnb_25921447,2024,1,0.125,103.23906,4710.2821125,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,12.9048825,103.23906,A
4483923,abnb_1096436847726656506,2024,1,1.0,938.425365,342525.258225,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,5,4,938.425365,4692.126825,A
4269359,vrbo_11087124ha,2024,1,1.0,831.36884775,303449.62942875,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,2,2,831.36884775,49882.130865,A
3730965,vrbo_11006276ha,2024,1,1.0,8001.648103065,2920601.557618725,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,9,7,8001.648103065,248051.091195,A
4051239,abnb_33891163,2024,1,0.285714286,55.24447875,5761.209932546924,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,0,15.784136801498423,883.91166,A
4906543,abnb_830895028973084204,2024,1,0.433333333,132.4749,20953.113333882222,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,57.4057899558417,1722.1737,A
4715938,abnb_25932112,2024,1,1.0,434.88312,158732.3388,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,4,4,434.88312,434.88312,A
5392574,abnb_26793263,2024,1,1.0,120.59784,44018.2116,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,1,1,120.59784,1205.9784,A
2283534,abnb_19369464,2024,1,0.108108108,479.8469175,18934.49996890334,,GRC,GRC.1_1,GRC.1.2_1,GRC.1.2.21_1,2,2,51.87534238055709,1919.38767,A
